wu,wr,wd,wl,au,ar,ad,al,bu,br,bd,bl,dis,direction
388,276,212,324,1,0,0,0,0.0,0.0,1.0,0.0,316.22776601683796,3
380,284,220,316,1,0,0,0,0.0,0.0,1.0,0.0,306.15028989043924,3
372,292,228,308,1,0,0,0,0.0,0.0,1.0,0.0,296.1621177666043,3
364,300,236,300,1,0,0,0,0.0,0.0,1.0,0.0,286.27259736132623,3
356,308,244,292,1,0,0,0,0.0,0.0,1.0,0.0,276.4923145405673,3
348,316,252,284,1,0,0,0,0.0,0.0,1.0,0.0,266.8332812825267,3
340,324,260,276,1,0,0,0,0.0,0.0,1.0,0.0,257.30915257720625,3
332,332,268,268,1,0,0,0,0.0,0.0,1.0,0.0,247.93547547698776,3
324,340,276,260,1,0,0,0,0.0,0.0,1.0,0.0,238.72997298202839,3
316,348,284,252,1,0,0,0,0.0,0.0,1.0,0.0,229.71286424577968,3
308,356,292,244,1,0,0,0,0.0,0.0,1.0,0.0,220.90722034374522,3
300,364,300,236,1,0,0,0,0.0,0.0,1.0,0.0,212.33935103979195,3
292,372,308,228,1,0,0,0,0.0,0.0,1.0,0.0,204.0392119177096,2
292,380,308,220,1,0,0,0,0.0,1.0,0.0,0.0,196.04081207748553,2
292,388,308,212,1,0,0,0,0.0,1.0,0.0,0.0,188.04254837669055,2
292,396,308,204,1,0,0,0,0.0,1.0,0.0,0.0,180.0444389588304,2
292,404,308,196,1,0,0,0,0.0,1.0,0.0,0.0,172.04650534085255,2
292,412,308,188,1,0,0,0,0.0,1.0,0.0,0.0,164.04877323527901,2
292,420,308,180,1,0,0,0,0.0,1.0,0.0,0.0,156.05127362504928,2
292,428,308,172,1,0,0,0,0.0,1.0,0.0,0.0,148.05404418657398,2
292,436,308,164,1,0,0,0,0.0,1.0,0.0,0.0,140.05713120009278,2
292,444,308,156,1,0,0,0,0.0,1.0,0.0,0.0,132.06059215375342,2
292,452,308,148,1,0,0,0,0.0,1.0,0.0,0.0,124.06449935416659,2
292,460,308,140,1,0,0,0,0.0,1.0,0.0,0.0,116.06894502837527,2
292,468,308,132,1,0,0,0,0.0,1.0,0.0,0.0,108.07404868885037,2
292,476,308,124,1,0,0,0,0.0,1.0,0.0,0.0,100.07996802557443,2
292,484,308,116,1,0,0,0,0.0,1.0,0.0,0.0,92.0869154657707,2
292,492,308,108,1,0,0,0,0.0,1.0,0.0,0.0,84.09518416651456,2
292,500,308,100,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
292,508,308,92,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
292,516,308,84,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
292,524,308,76,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
292,532,308,68,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
292,540,308,60,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
292,548,308,52,0,0,1,0,0.0,1.0,0.0,0.0,508.5194194915274,2
300,540,300,60,0,0,1,0,1.0,0.0,0.0,0.0,498.47768254958015,2
308,532,292,68,0,0,1,0,1.0,0.0,0.0,0.0,488.49155571002456,2
316,524,284,76,0,0,1,0,1.0,0.0,0.0,0.0,478.5645202060011,2
324,516,276,84,0,0,1,0,1.0,0.0,0.0,0.0,468.7003307018249,2
332,508,268,92,0,0,1,0,1.0,0.0,0.0,0.0,458.90303986790065,2
340,500,260,100,0,0,1,0,1.0,0.0,0.0,0.0,449.17702523615344,2
348,492,252,108,0,0,1,0,1.0,0.0,0.0,0.0,439.52701850967026,2
356,484,244,116,0,0,1,0,1.0,0.0,0.0,0.0,429.9581374971289,2
364,476,236,124,0,0,1,0,1.0,0.0,0.0,0.0,420.47592083257274,2
372,468,228,132,0,0,1,0,1.0,0.0,0.0,0.0,411.08636562162945,2
380,460,220,140,0,0,1,0,1.0,0.0,0.0,0.0,401.7959681231259,2
388,452,212,148,0,0,1,0,1.0,0.0,0.0,0.0,392.6117675261403,2
396,444,204,156,0,0,1,0,1.0,0.0,0.0,0.0,383.5413928117798,2
404,436,196,164,0,0,1,0,1.0,0.0,0.0,0.0,374.59311259018097,2
412,428,188,172,0,0,1,0,1.0,0.0,0.0,0.0,365.7758876689386,2
420,420,180,180,0,0,1,0,1.0,0.0,0.0,0.0,357.0994259306503,2
428,412,172,188,0,0,1,0,1.0,0.0,0.0,0.0,348.5742388645495,2
436,404,164,196,0,0,1,0,1.0,0.0,0.0,0.0,340.2116987994387,2
444,396,156,204,0,0,1,0,1.0,0.0,0.0,0.0,332.02409551115414,2
452,388,148,212,1,0,0,0,1.0,0.0,0.0,0.0,324.02469041725817,2
452,380,148,220,1,0,0,0,0.0,0.0,0.0,1.0,316.0253154416589,2
452,372,148,228,1,0,0,0,0.0,0.0,0.0,1.0,308.0259729308553,2
452,364,148,236,1,0,0,0,0.0,0.0,0.0,1.0,300.0266654815868,2
452,356,148,244,1,0,0,0,0.0,0.0,0.0,1.0,292.0273959751037,2
452,348,148,252,1,0,0,0,0.0,0.0,0.0,1.0,284.0281676172277,2
452,340,148,260,1,0,0,0,0.0,0.0,0.0,1.0,276.02898398537786,2
452,332,148,268,1,0,0,0,0.0,0.0,0.0,1.0,268.02984908401527,2
452,324,148,276,1,0,0,0,0.0,0.0,0.0,1.0,260.0307674103201,2
452,316,148,284,1,0,0,0,0.0,0.0,0.0,1.0,252.03174403237384,2
452,308,148,292,1,0,0,0,0.0,0.0,0.0,1.0,244.0327846827143,2
452,300,148,300,1,0,0,0,0.0,0.0,0.0,1.0,236.03389587091087,2
452,292,148,308,1,0,0,0,0.0,0.0,0.0,1.0,228.0350850198276,2
452,284,148,316,1,0,0,0,0.0,0.0,0.0,1.0,220.03636063160107,2
452,276,148,324,1,0,0,0,0.0,0.0,0.0,1.0,212.03773249117714,2
452,268,148,332,1,0,0,0,0.0,0.0,0.0,1.0,204.0392119177096,2
452,260,148,340,1,0,0,0,0.0,0.0,0.0,1.0,196.04081207748553,2
452,252,148,348,1,0,0,0,0.0,0.0,0.0,1.0,188.04254837669055,2
452,244,148,356,1,0,0,0,0.0,0.0,0.0,1.0,180.0444389588304,2
452,236,148,364,1,0,0,0,0.0,0.0,0.0,1.0,172.04650534085255,2
452,228,148,372,1,0,0,0,0.0,0.0,0.0,1.0,164.04877323527901,2
452,220,148,380,1,0,0,0,0.0,0.0,0.0,1.0,156.05127362504928,2
452,212,148,388,1,0,0,0,0.0,0.0,0.0,1.0,148.05404418657398,2
452,204,148,396,1,0,0,0,0.0,0.0,0.0,1.0,140.05713120009278,2
452,196,148,404,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
452,188,148,412,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
452,180,148,420,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
452,172,148,428,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
452,164,148,436,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
452,156,148,444,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
452,148,148,452,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
452,140,148,460,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
452,132,148,468,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
452,124,148,476,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
452,116,148,484,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
452,108,148,492,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
452,100,148,500,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
452,92,148,508,0,0,1,0,0.0,0.0,0.0,1.0,505.48986142157196,2
460,100,140,500,0,0,1,0,1.0,0.0,0.0,0.0,495.90321636383845,2
468,108,132,492,0,0,1,0,1.0,0.0,0.0,0.0,486.39078938647674,2
476,116,124,484,0,0,1,0,1.0,0.0,0.0,0.0,476.95702112454535,2
484,124,116,476,0,0,1,0,1.0,0.0,0.0,0.0,467.60667232194197,2
492,132,108,468,0,0,1,0,1.0,0.0,0.0,0.0,458.34484834019895,2
500,140,100,460,0,0,1,0,1.0,0.0,0.0,0.0,449.17702523615344,2
508,148,92,452,0,0,1,0,1.0,0.0,0.0,0.0,440.1090773887764,2
516,156,84,444,0,0,1,0,1.0,0.0,0.0,0.0,431.1473066134126,2
524,164,76,436,0,0,1,0,1.0,0.0,0.0,0.0,422.298472647013,2
532,172,68,428,0,0,1,0,1.0,0.0,0.0,0.0,413.5698248180106,2
540,180,60,420,0,0,1,0,1.0,0.0,0.0,0.0,404.96913462633177,2
548,188,52,412,0,0,1,0,1.0,0.0,0.0,0.0,396.50472884948044,2
556,196,44,404,0,0,1,0,1.0,0.0,0.0,0.0,388.1855226563711,2
564,204,36,396,0,0,1,0,1.0,0.0,0.0,0.0,380.0210520484359,2
572,212,28,388,1,0,0,0,1.0,0.0,0.0,0.0,372.0215047547655,2
572,220,28,380,1,0,0,0,0.0,1.0,0.0,0.0,364.0219773585106,2
572,228,28,372,1,0,0,0,0.0,1.0,0.0,0.0,356.02247120090607,2
572,236,28,364,1,0,0,0,0.0,1.0,0.0,0.0,348.0229877464993,2
572,244,28,356,1,0,0,0,0.0,1.0,0.0,0.0,340.02352859765455,2
572,252,28,348,1,0,0,0,0.0,1.0,0.0,0.0,332.02409551115414,2
572,260,28,340,1,0,0,0,0.0,1.0,0.0,0.0,324.02469041725817,2
572,268,28,332,1,0,0,0,0.0,1.0,0.0,0.0,316.0253154416589,2
572,276,28,324,1,0,0,0,0.0,1.0,0.0,0.0,308.0259729308553,2
572,284,28,316,1,0,0,0,0.0,1.0,0.0,0.0,300.0266654815868,2
572,292,28,308,1,0,0,0,0.0,1.0,0.0,0.0,292.0273959751037,2
572,300,28,300,1,0,0,0,0.0,1.0,0.0,0.0,284.0281676172277,2
572,308,28,292,1,0,0,0,0.0,1.0,0.0,0.0,276.02898398537786,2
572,316,28,284,1,0,0,0,0.0,1.0,0.0,0.0,268.02984908401527,2
572,324,28,276,1,0,0,0,0.0,1.0,0.0,0.0,260.0307674103201,2
572,332,28,268,1,0,0,0,0.0,1.0,0.0,0.0,252.03174403237384,2
572,340,28,260,1,0,0,0,0.0,1.0,0.0,0.0,244.0327846827143,2
572,348,28,252,1,0,0,0,0.0,1.0,0.0,0.0,236.03389587091087,2
572,356,28,244,1,0,0,0,0.0,1.0,0.0,0.0,228.0350850198276,2
572,364,28,236,1,0,0,0,0.0,1.0,0.0,0.0,220.03636063160107,2
572,372,28,228,1,0,0,0,0.0,1.0,0.0,0.0,212.03773249117714,2
572,380,28,220,1,0,0,0,0.0,1.0,0.0,0.0,204.0392119177096,2
572,388,28,212,1,0,0,0,0.0,1.0,0.0,0.0,196.04081207748553,2
572,396,28,204,1,0,0,0,0.0,1.0,0.0,0.0,188.04254837669055,2
572,404,28,196,1,0,0,0,0.0,1.0,0.0,0.0,180.0444389588304,2
572,412,28,188,1,0,0,0,0.0,1.0,0.0,0.0,172.04650534085255,2
572,420,28,180,1,0,0,0,0.0,1.0,0.0,0.0,164.04877323527901,2
572,428,28,172,1,0,0,0,0.0,1.0,0.0,0.0,156.05127362504928,2
572,436,28,164,1,0,0,0,0.0,1.0,0.0,0.0,148.05404418657398,2
572,444,28,156,1,0,0,0,0.0,1.0,0.0,0.0,140.05713120009278,2
572,452,28,148,1,0,0,0,0.0,1.0,0.0,0.0,132.06059215375342,2
572,460,28,140,1,0,0,0,0.0,1.0,0.0,0.0,124.06449935416659,2
572,468,28,132,1,0,0,0,0.0,1.0,0.0,0.0,116.06894502837527,2
572,476,28,124,1,0,0,0,0.0,1.0,0.0,0.0,108.07404868885037,2
572,484,28,116,1,0,0,0,0.0,1.0,0.0,0.0,100.07996802557443,2
572,492,28,108,1,0,0,0,0.0,1.0,0.0,0.0,92.0869154657707,2
572,500,28,100,1,0,0,0,0.0,1.0,0.0,0.0,84.09518416651456,2
572,508,28,92,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
572,516,28,84,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
572,524,28,76,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
572,532,28,68,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
572,540,28,60,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
572,548,28,52,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
572,556,28,44,1,0,0,0,0.0,1.0,0.0,0.0,316.6322788346128,0
564,548,36,52,1,0,0,0,0.0,0.0,1.0,0.0,308.23367758893573,0
556,540,44,60,1,0,0,0,0.0,0.0,1.0,0.0,300.0266654815868,2
556,532,44,68,1,0,0,0,0.0,0.0,0.0,1.0,292.0273959751037,2
556,524,44,76,1,0,0,0,0.0,0.0,0.0,1.0,284.0281676172277,2
556,516,44,84,1,0,0,0,0.0,0.0,0.0,1.0,276.02898398537786,2
556,508,44,92,1,0,0,0,0.0,0.0,0.0,1.0,268.02984908401527,2
556,500,44,100,1,0,0,0,0.0,0.0,0.0,1.0,260.0307674103201,2
556,492,44,108,1,0,0,0,0.0,0.0,0.0,1.0,252.03174403237384,2
556,484,44,116,1,0,0,0,0.0,0.0,0.0,1.0,244.0327846827143,2
556,476,44,124,1,0,0,0,0.0,0.0,0.0,1.0,236.03389587091087,2
556,468,44,132,1,0,0,0,0.0,0.0,0.0,1.0,228.0350850198276,2
556,460,44,140,1,0,0,0,0.0,0.0,0.0,1.0,220.03636063160107,2
556,452,44,148,1,0,0,0,0.0,0.0,0.0,1.0,212.03773249117714,2
556,444,44,156,1,0,0,0,0.0,0.0,0.0,1.0,204.0392119177096,2
556,436,44,164,1,0,0,0,0.0,0.0,0.0,1.0,196.04081207748553,2
556,428,44,172,1,0,0,0,0.0,0.0,0.0,1.0,188.04254837669055,2
556,420,44,180,1,0,0,0,0.0,0.0,0.0,1.0,180.0444389588304,2
556,412,44,188,1,0,0,0,0.0,0.0,0.0,1.0,172.04650534085255,2
556,404,44,196,1,0,0,0,0.0,0.0,0.0,1.0,164.04877323527901,2
556,396,44,204,1,0,0,0,0.0,0.0,0.0,1.0,156.05127362504928,2
556,388,44,212,1,0,0,0,0.0,0.0,0.0,1.0,148.05404418657398,2
556,380,44,220,1,0,0,0,0.0,0.0,0.0,1.0,140.05713120009278,2
556,372,44,228,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
556,364,44,236,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
556,356,44,244,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
556,348,44,252,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
556,340,44,260,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
556,332,44,268,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
556,324,44,276,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
556,316,44,284,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
556,308,44,292,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
556,300,44,300,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
556,292,44,308,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
556,284,44,316,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
556,276,44,324,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
556,268,44,332,1,0,0,0,0.0,0.0,0.0,1.0,439.52701850967026,3
548,276,52,324,1,0,0,0,0.0,0.0,1.0,0.0,429.9581374971289,3
540,284,60,316,1,0,0,0,0.0,0.0,1.0,0.0,420.47592083257274,3
532,292,68,308,1,0,0,0,0.0,0.0,1.0,0.0,411.08636562162945,3
524,300,76,300,1,0,0,0,0.0,0.0,1.0,0.0,401.7959681231259,3
516,308,84,292,1,0,0,0,0.0,0.0,1.0,0.0,392.6117675261403,3
508,316,92,284,1,0,0,0,0.0,0.0,1.0,0.0,383.5413928117798,3
500,324,100,276,1,0,0,0,0.0,0.0,1.0,0.0,374.59311259018097,3
492,332,108,268,1,0,0,0,0.0,0.0,1.0,0.0,365.7758876689386,3
484,340,116,260,1,0,0,0,0.0,0.0,1.0,0.0,357.0994259306503,3
476,348,124,252,1,0,0,0,0.0,0.0,1.0,0.0,348.5742388645495,3
468,356,132,244,1,0,0,0,0.0,0.0,1.0,0.0,340.2116987994387,3
460,364,140,236,1,0,0,0,0.0,0.0,1.0,0.0,332.02409551115414,3
452,372,148,228,1,0,0,0,0.0,0.0,1.0,0.0,324.02469041725817,3
444,372,156,228,1,0,0,0,0.0,0.0,1.0,0.0,316.0253154416589,3
436,372,164,228,1,0,0,0,0.0,0.0,1.0,0.0,308.0259729308553,3
428,372,172,228,1,0,0,0,0.0,0.0,1.0,0.0,300.0266654815868,3
420,372,180,228,1,0,0,0,0.0,0.0,1.0,0.0,292.0273959751037,3
412,372,188,228,1,0,0,0,0.0,0.0,1.0,0.0,284.0281676172277,3
404,372,196,228,1,0,0,0,0.0,0.0,1.0,0.0,276.02898398537786,3
396,372,204,228,1,0,0,0,0.0,0.0,1.0,0.0,268.02984908401527,3
388,372,212,228,1,0,0,0,0.0,0.0,1.0,0.0,260.0307674103201,3
380,372,220,228,1,0,0,0,0.0,0.0,1.0,0.0,252.03174403237384,3
372,372,228,228,1,0,0,0,0.0,0.0,1.0,0.0,244.0327846827143,3
364,372,236,228,1,0,0,0,0.0,0.0,1.0,0.0,236.03389587091087,3
356,372,244,228,1,0,0,0,0.0,0.0,1.0,0.0,228.0350850198276,3
348,372,252,228,1,0,0,0,0.0,0.0,1.0,0.0,220.03636063160107,3
340,372,260,228,1,0,0,0,0.0,0.0,1.0,0.0,212.03773249117714,3
332,372,268,228,1,0,0,0,0.0,0.0,1.0,0.0,204.0392119177096,3
324,372,276,228,1,0,0,0,0.0,0.0,1.0,0.0,196.04081207748553,3
316,372,284,228,1,0,0,0,0.0,0.0,1.0,0.0,188.04254837669055,3
308,372,292,228,1,0,0,0,0.0,0.0,1.0,0.0,180.0444389588304,3
300,372,300,228,1,0,0,0,0.0,0.0,1.0,0.0,172.04650534085255,3
292,372,308,228,1,0,0,0,0.0,0.0,1.0,0.0,164.04877323527901,3
284,372,316,228,1,0,0,0,0.0,0.0,1.0,0.0,156.05127362504928,3
276,372,324,228,1,0,0,0,0.0,0.0,1.0,0.0,148.05404418657398,3
268,372,332,228,1,0,0,0,0.0,0.0,1.0,0.0,140.05713120009278,3
260,372,340,228,1,0,0,0,0.0,0.0,1.0,0.0,132.06059215375342,3
252,372,348,228,1,0,0,0,0.0,0.0,1.0,0.0,124.06449935416659,3
244,372,356,228,1,0,0,0,0.0,0.0,1.0,0.0,116.06894502837527,3
236,372,364,228,1,0,0,0,0.0,0.0,1.0,0.0,108.07404868885037,3
228,372,372,228,1,0,0,0,0.0,0.0,1.0,0.0,100.07996802557443,3
220,372,380,228,1,0,0,0,0.0,0.0,1.0,0.0,92.0869154657707,3
212,372,388,228,1,0,0,0,0.0,0.0,1.0,0.0,84.09518416651456,3
204,372,396,228,1,0,0,0,0.0,0.0,1.0,0.0,76.10519036176179,3
196,372,404,228,1,0,0,0,0.0,0.0,1.0,0.0,68.11754546370561,3
188,372,412,228,1,0,0,0,0.0,0.0,1.0,0.0,60.13318551349163,3
180,372,420,228,1,0,0,0,0.0,0.0,1.0,0.0,52.15361924162119,3
172,372,428,228,1,0,0,0,0.0,0.0,1.0,0.0,44.181444068749045,3
164,372,436,228,1,0,0,0,0.0,0.0,1.0,0.0,36.22154055254967,3
156,372,444,228,0,0,1,0,0.0,0.0,1.0,0.0,173.1588865753069,2
164,380,436,220,0,0,1,0,0.0,1.0,0.0,0.0,164.43843832875572,2
172,388,428,212,0,0,1,0,0.0,1.0,0.0,0.0,156.05127362504928,2
180,396,420,204,0,0,1,0,0.0,1.0,0.0,0.0,148.05404418657398,2
188,396,412,204,0,0,1,0,1.0,0.0,0.0,0.0,140.05713120009278,2
196,396,404,204,0,0,1,0,1.0,0.0,0.0,0.0,132.06059215375342,2
204,396,396,204,0,0,1,0,1.0,0.0,0.0,0.0,124.06449935416659,2
212,396,388,204,0,0,1,0,1.0,0.0,0.0,0.0,116.06894502837527,2
220,396,380,204,0,0,1,0,1.0,0.0,0.0,0.0,108.07404868885037,2
228,396,372,204,0,0,1,0,1.0,0.0,0.0,0.0,100.07996802557443,2
236,396,364,204,0,0,1,0,1.0,0.0,0.0,0.0,92.0869154657707,2
244,396,356,204,0,0,1,0,1.0,0.0,0.0,0.0,84.09518416651456,2
252,396,348,204,0,0,1,0,1.0,0.0,0.0,0.0,76.10519036176179,2
260,396,340,204,0,0,1,0,1.0,0.0,0.0,0.0,68.11754546370561,2
268,396,332,204,0,0,1,0,1.0,0.0,0.0,0.0,60.13318551349163,2
276,396,324,204,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
284,396,316,204,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
292,396,308,204,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
300,396,300,204,0,0,1,0,1.0,0.0,0.0,0.0,41.182520563948,2
308,388,292,212,1,0,0,0,1.0,0.0,0.0,0.0,165.60193235587562,0
300,380,300,220,1,0,0,0,0.0,0.0,0.0,1.0,154.40207252495026,0
292,372,308,228,1,0,0,0,0.0,0.0,0.0,1.0,143.22011031974526,0
284,364,316,236,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,0
276,356,324,244,1,0,0,0,0.0,0.0,0.0,1.0,120.9297316626478,0
268,348,332,252,1,0,0,0,0.0,0.0,0.0,1.0,109.83624174196785,0
260,340,340,260,1,0,0,0,0.0,0.0,0.0,1.0,98.79271228182775,0
252,332,348,268,1,0,0,0,0.0,0.0,0.0,1.0,87.8179936004006,0
244,324,356,276,1,0,0,0,0.0,0.0,0.0,1.0,76.94153624668537,0
236,316,364,284,1,0,0,0,0.0,0.0,0.0,1.0,66.2117814289874,0
228,308,372,292,1,0,0,0,0.0,0.0,0.0,1.0,55.71355310873648,0
220,300,380,300,1,0,0,0,0.0,0.0,0.0,1.0,45.60701700396552,0
212,292,388,308,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
212,284,388,316,1,0,0,0,0.0,0.0,0.0,1.0,204.9780476051033,0
204,276,396,324,1,0,0,0,0.0,0.0,0.0,1.0,195.05896544378575,0
196,268,404,332,1,0,0,0,0.0,0.0,0.0,1.0,185.29975715040752,0
188,260,412,340,1,0,0,0,0.0,0.0,0.0,1.0,175.72706109191037,0
180,252,420,348,1,0,0,0,0.0,0.0,0.0,1.0,166.37307474468338,0
172,244,428,356,1,0,0,0,0.0,0.0,0.0,1.0,157.2768260107,0
164,236,436,364,1,0,0,0,0.0,0.0,0.0,1.0,148.48568954616468,0
156,228,444,372,1,0,0,0,0.0,0.0,0.0,1.0,140.05713120009278,2
156,220,444,380,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
156,212,444,388,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
156,204,444,396,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
156,196,444,404,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
156,188,444,412,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
156,180,444,420,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
156,172,444,428,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
156,164,444,436,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
156,156,444,444,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
156,148,444,452,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
156,140,444,460,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
156,132,444,468,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
156,124,444,476,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
156,116,444,484,0,0,1,0,0.0,0.0,0.0,1.0,339.08111124036384,2
164,124,436,476,0,0,1,0,1.0,0.0,0.0,0.0,329.1200388915874,2
172,132,428,468,0,0,1,0,1.0,0.0,0.0,0.0,319.24911902775864,2
180,140,420,460,0,0,1,0,1.0,0.0,0.0,0.0,309.4769781421552,2
188,148,412,452,0,0,1,0,1.0,0.0,0.0,0.0,299.8132752230961,2
196,156,404,444,0,0,1,0,1.0,0.0,0.0,0.0,290.26884090442775,2
204,164,396,436,0,0,1,0,1.0,0.0,0.0,0.0,280.8558349046713,2
212,172,388,428,0,0,1,0,1.0,0.0,0.0,0.0,271.5879231482873,2
220,180,380,420,0,0,1,0,1.0,0.0,0.0,0.0,262.4804754643667,2
228,188,372,412,0,0,1,0,1.0,0.0,0.0,0.0,253.55078386784766,2
236,196,364,404,0,0,1,0,1.0,0.0,0.0,0.0,244.8182999695897,2
244,204,356,396,0,0,1,0,1.0,0.0,0.0,0.0,236.30488780387088,2
252,212,348,388,0,0,1,0,1.0,0.0,0.0,0.0,228.0350850198276,2
260,220,340,380,1,0,0,0,1.0,0.0,0.0,0.0,220.03636063160107,2
260,228,340,372,1,0,0,0,0.0,1.0,0.0,0.0,212.03773249117714,2
260,236,340,364,1,0,0,0,0.0,1.0,0.0,0.0,204.0392119177096,2
260,244,340,356,1,0,0,0,0.0,1.0,0.0,0.0,196.04081207748553,2
260,252,340,348,1,0,0,0,0.0,1.0,0.0,0.0,188.04254837669055,2
260,260,340,340,1,0,0,0,0.0,1.0,0.0,0.0,180.0444389588304,2
260,268,340,332,1,0,0,0,0.0,1.0,0.0,0.0,172.04650534085255,2
260,276,340,324,1,0,0,0,0.0,1.0,0.0,0.0,164.04877323527901,2
260,284,340,316,1,0,0,0,0.0,1.0,0.0,0.0,156.05127362504928,2
260,292,340,308,1,0,0,0,0.0,1.0,0.0,0.0,148.05404418657398,2
260,300,340,300,1,0,0,0,0.0,1.0,0.0,0.0,140.05713120009278,2
260,308,340,292,1,0,0,0,0.0,1.0,0.0,0.0,132.06059215375342,2
260,316,340,284,1,0,0,0,0.0,1.0,0.0,0.0,124.06449935416659,2
260,324,340,276,1,0,0,0,0.0,1.0,0.0,0.0,116.06894502837527,2
260,332,340,268,1,0,0,0,0.0,1.0,0.0,0.0,108.07404868885037,2
260,340,340,260,1,0,0,0,0.0,1.0,0.0,0.0,100.07996802557443,2
260,348,340,252,1,0,0,0,0.0,1.0,0.0,0.0,92.0869154657707,2
260,356,340,244,1,0,0,0,0.0,1.0,0.0,0.0,84.09518416651456,2
260,364,340,236,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
260,372,340,228,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
260,380,340,220,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
260,388,340,212,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
260,396,340,204,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
260,404,340,196,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
260,412,340,188,1,0,0,0,0.0,1.0,0.0,0.0,181.8130908378162,3
252,420,348,180,1,0,0,0,0.0,1.0,0.0,0.0,170.55204484262273,3
244,428,356,172,1,0,0,0,0.0,1.0,0.0,0.0,159.29846201391902,3
236,436,364,164,1,0,0,0,0.0,1.0,0.0,0.0,148.05404418657398,3
228,444,372,156,1,0,0,0,0.0,1.0,0.0,0.0,136.82105101189657,3
220,452,380,148,1,0,0,0,0.0,1.0,0.0,0.0,125.60254774486066,3
212,460,388,140,1,0,0,0,0.0,1.0,0.0,0.0,114.40279716860073,3
